proba_col,threshold,precision,recall,specificity,accuracy,f1,fpr,tn,fp,fn,tp
gating_pred_proba,0.74,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.75,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.76,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.77,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.78,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.79,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.8,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.81,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.8200000000000001,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.8300000000000001,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.84,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.85,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.86,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.87,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.88,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.89,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.9,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.91,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.92,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.93,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.9400000000000001,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.9500000000000001,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.96,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.97,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.98,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,0.99,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
gating_pred_proba,1.0,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.0,0.0732874502634692,0.9999999999999993,0.0,0.0732874502634692,0.1365663042932448,1.0,0,17235,0,1363
s1_pred_proba,0.01,0.0732874502634692,0.9999999999999993,0.0,0.0732874502634692,0.1365663042932448,1.0,0,17235,0,1363
s1_pred_proba,0.02,0.0732874502634692,0.9999999999999993,0.0,0.0732874502634692,0.1365663042932448,1.0,0,17235,0,1363
s1_pred_proba,0.03,0.0732874502634692,0.9999999999999993,0.0,0.0732874502634692,0.1365663042932448,1.0,0,17235,0,1363
s1_pred_proba,0.04,0.07941300803188599,0.9647835656639758,0.11552074267478968,0.17776104957522315,0.146747014841953,0.8844792573252104,1991,15244,48,1315
s1_pred_proba,0.05,0.08543096872616322,0.9038884812912686,0.23475485929794024,0.2837939563393913,0.15610745058271092,0.7652451407020597,4046,13189,131,1232
s1_pred_proba,0.06,0.10317975340687863,0.6999266324284662,0.5188859878154918,0.5321539950532316,0.17984729946249634,0.4811140121845083,8943,8292,409,954
s1_pred_proba,0.07,0.13753581661891115,0.49303008070432836,0.7554975340876124,0.7362619636520056,0.2150744119055638,0.24450246591238758,13021,4214,691,672
s1_pred_proba,0.08,0.16322432587492824,0.4174614820249447,0.8307513780098637,0.8004624153134746,0.23468756444587338,0.16924862199013635,14318,2917,794,569
s1_pred_proba,0.09,0.17702312138728318,0.35950110051357276,0.8678270960255294,0.8305731799118184,0.2372306947465924,0.13217290397447054,14957,2278,873,490
s1_pred_proba,0.1,0.19337511190689338,0.3169479090242111,0.8954453147664636,0.8530487149155823,0.2402001668052006,0.1045546852335364,15433,1802,931,432
s1_pred_proba,0.11,0.2096347273689782,0.2905355832721935,0.9133739483608936,0.867727712657275,0.2435424354238672,0.08662605163910647,15742,1493,967,396
s1_pred_proba,0.12,0.21643518518518506,0.2743947175348494,0.9214389324049899,0.874018711689429,0.24199288256178442,0.07856106759501015,15881,1354,989,374
s1_pred_proba,0.13,0.22374145431945294,0.2641232575201759,0.9275311865390194,0.8789117109366599,0.24226110363341985,0.07246881346098057,15986,1249,1003,360
s1_pred_proba,0.14,0.23071763916834326,0.25238444607483473,0.9334493762692196,0.8835358640714055,0.2410651716883586,0.06655062373078038,16088,1147,1019,344
s1_pred_proba,0.15,0.23573017049666403,0.2333088774761554,0.9401798665506237,0.8883750940961394,0.23451327433578306,0.05982013344937627,16204,1031,1045,318
s1_pred_proba,0.16,0.24735557363710314,0.22303741746148187,0.9463301421525965,0.8933218625658673,0.2345679012340691,0.05366985784740354,16310,925,1059,304
s1_pred_proba,0.17,0.24866785079928933,0.20542920029347014,0.9509138381201044,0.8962791698032047,0.2249899558050488,0.04908616187989556,16389,846,1083,280
s1_pred_proba,0.18,0.25650916104146554,0.19515774027879665,0.9552654482158398,0.8995590923755242,0.2216666666661757,0.04473455178416014,16464,771,1097,266
s1_pred_proba,0.19,0.26528497409326396,0.18782098312545842,0.9588627792283144,0.9023550919453704,0.21993127147717767,0.04113722077168552,16526,709,1107,256
s1_pred_proba,0.2,0.27546296296296263,0.17461482024944963,0.963678561067595,0.9058500914076782,0.2137404580147921,0.03632143893240499,16609,626,1125,238
s1_pred_proba,0.21,0.2919418758256271,0.16214233308877465,0.9689004931824775,0.9097752446499624,0.20849056603727656,0.031099506817522483,16699,536,1142,221
s1_pred_proba,0.22,0.3032069970845477,0.15260454878943497,0.9722657383231795,0.9121948596623293,0.2030258662757867,0.027734261676820422,16757,478,1155,208
s1_pred_proba,0.23,0.31304347826086903,0.13206162876008795,0.9770815201624601,0.9151521668996666,0.18575851393147103,0.02291847983753989,16840,395,1183,180
s1_pred_proba,0.24,0.30952380952380887,0.11445341159207623,0.9798085291557876,0.9163888590170987,0.1671130155325462,0.02019147084421236,16887,348,1207,156
s1_pred_proba,0.25,0.31938325991189354,0.10638297872340419,0.98207136640557,0.9178943972470158,0.15960374243220615,0.01792863359442994,16926,309,1218,145
s1_pred_proba,0.26,0.3037249283667613,0.07776962582538513,0.9859007832898172,0.919346166254436,0.12383177570060987,0.014099216710182768,16992,243,1257,106
s1_pred_proba,0.27,0.3178571428571417,0.06529713866471015,0.9889178996228605,0.9212280890418325,0.10833840535577312,0.011082100377139541,17044,191,1274,89
s1_pred_proba,0.28,0.33469387755101904,0.0601614086573734,0.9905425007252684,0.9223572427142703,0.10199004975098536,0.00945749927473165,17072,163,1281,82
s1_pred_proba,0.29,0.3380952380952365,0.05209097578870136,0.9919350159559037,0.9230562426067319,0.09027336300040427,0.008064984044096316,17096,139,1292,71
s1_pred_proba,0.3,0.3314917127071805,0.04402054292002932,0.9929794023788802,0.9234326271642112,0.07772020725367895,0.007020597621119814,17114,121,1303,60
s1_pred_proba,0.31,0.3397435897435876,0.038884812912692565,0.9940237888018567,0.9240240886116787,0.06978275181021719,0.005976211198143313,17132,103,1310,53
s1_pred_proba,0.32,0.35416666666666424,0.03741746148202492,0.9946040034812881,0.924454242391655,0.06768414067666848,0.005395996518711923,17142,93,1312,51
s1_pred_proba,0.33,0.35658914728681895,0.03374908290535581,0.9951842181607194,0.9247230885041402,0.06166219839126286,0.004815781839280534,17152,83,1317,46
s1_pred_proba,0.34,0.37288135593220023,0.032281731474688165,0.9957064113722077,0.9250994730616195,0.05941931127601802,0.0042935886277922835,17161,74,1319,44
s1_pred_proba,0.35000000000000003,0.4062499999999958,0.028613352898019057,0.9966927763272411,0.925744703731584,0.05346127484566178,0.003307223672758921,17178,57,1324,39
s1_pred_proba,0.36,0.4225352112675997,0.02201027146001466,0.9976211198143313,0.9261210882890634,0.04184100418400624,0.0023788801856686973,17194,41,1333,30
s1_pred_proba,0.37,0.39062499999999395,0.018341892883345548,0.9977371627502176,0.9259597806215722,0.035038542396550576,0.0022628372497824193,17196,39,1338,25
s1_pred_proba,0.38,0.44444444444443454,0.01467351430667644,0.9985494633014216,0.9264437036240456,0.028409090909028996,0.001450536698578474,17210,25,1343,20
s1_pred_proba,0.39,0.48780487804876854,0.01467351430667644,0.9987815491731941,0.9266587805140337,0.028490028489971755,0.0012184508268059183,17214,21,1343,20
s1_pred_proba,0.4,0.4864864864864733,0.013206162876008795,0.9988975921090804,0.9266587805140337,0.02571428571423422,0.0011024078909196403,17216,19,1345,18
s1_pred_proba,0.41000000000000003,0.48484848484847015,0.011738811445341151,0.9990136350449667,0.9266587805140337,0.02292263610310567,0.0009863649550333623,17218,17,1347,16
s1_pred_proba,0.42,0.4999999999999822,0.010271460014673507,0.999187699448796,0.9267125497365308,0.020129403306933923,0.0008123005512039455,17221,14,1349,14
s1_pred_proba,0.43,0.45454545454543394,0.00733675715333822,0.9993037423846823,0.9266050112915367,0.014440433212965106,0.0006962576153176675,17223,12,1353,10
s1_pred_proba,0.44,0.4444444444444198,0.005869405722670576,0.9994197853205686,0.9266050112915367,0.011585807385926464,0.0005802146794313896,17225,10,1355,8
s1_pred_proba,0.45,0.44444444444439507,0.002934702861335288,0.9997098926602843,0.9266587805140337,0.005830903790074422,0.0002901073397156948,17230,5,1359,4
s1_pred_proba,0.46,0.2499999999999375,0.000733675715333822,0.9998259355961706,0.9266050112915367,0.0014630577907768989,0.00017406440382941688,17232,3,1362,1
s1_pred_proba,0.47000000000000003,0.33333333333322224,0.000733675715333822,0.9998839570641137,0.9266587805140337,0.0014641288433338289,0.00011604293588627792,17233,2,1362,1
s1_pred_proba,0.48,0.49999999999975,0.000733675715333822,0.9999419785320569,0.9267125497365308,0.0014652014651985372,5.802146794313896e-05,17234,1,1362,1
s1_pred_proba,0.49,0.9999999999989999,0.000733675715333822,1.0,0.9267663189590278,0.0014662756598225796,0.0,17235,0,1362,1
s1_pred_proba,0.5,0.9999999999989999,0.000733675715333822,1.0,0.9267663189590278,0.0014662756598225796,0.0,17235,0,1362,1
s1_pred_proba,0.51,0.9999999999989999,0.000733675715333822,1.0,0.9267663189590278,0.0014662756598225796,0.0,17235,0,1362,1
s1_pred_proba,0.52,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.53,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.54,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.55,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.56,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.5700000000000001,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.58,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.59,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.6,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.61,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.62,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.63,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.64,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.65,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.66,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.67,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.68,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.6900000000000001,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.7000000000000001,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.71,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.72,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.73,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.74,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.75,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.76,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.77,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.78,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.79,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.8,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.81,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.8200000000000001,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.8300000000000001,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.84,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.85,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.86,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.87,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.88,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.89,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.9,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.91,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.92,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.93,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.9400000000000001,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.9500000000000001,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.96,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.97,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.98,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,0.99,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s1_pred_proba,1.0,0.0,0.0,1.0,0.9267125497365308,0.0,0.0,17235,0,1363,0
s2_pred_proba,0.0,0.0732874502634692,0.9999999999999993,0.0,0.0732874502634692,0.1365663042932448,1.0,0,17235,0,1363
s2_pred_proba,0.01,0.07329139108458353,0.9999999999999993,5.802146794313896e-05,0.07334121948596624,0.13657314629245787,0.9999419785320569,1,17234,0,1363
s2_pred_proba,0.02,0.07335055429986008,0.9999999999999993,0.0009283434870902234,0.07414775782342187,0.13667585861105339,0.9990716565129097,16,17219,0,1363
s2_pred_proba,0.03,0.07358909149937774,0.9977989728539979,0.006614447345517842,0.07925583396064093,0.13706913928630624,0.9933855526544821,114,17121,3,1360
s2_pred_proba,0.04,0.07396823652250371,0.9875275128393244,0.02228024369016536,0.09302075491988386,0.13762781186081105,0.9777197563098347,384,16851,17,1346
s2_pred_proba,0.05,0.07536806342015855,0.976522377109317,0.0525674499564839,0.1202817507258845,0.13993586710810435,0.9474325500435161,906,16329,32,1331
s2_pred_proba,0.06,0.0773848439821694,0.9552457813646362,0.0993327531186539,0.16206043660608668,0.14317132175046612,0.9006672468813461,1712,15523,61,1302
s2_pred_proba,0.07,0.07954113322347571,0.9207630227439466,0.15735422106179286,0.21330250564576836,0.14643253019062424,0.8426457789382071,2712,14523,108,1255
s2_pred_proba,0.08,0.08312672176308539,0.8855465884079231,0.227560197272991,0.275782342187332,0.15198640055389456,0.772439802727009,3922,13313,156,1207
s2_pred_proba,0.09,0.08754878702073926,0.8393250183418923,0.30821003771395417,0.34713410044090764,0.1585585585583875,0.6917899622860458,5312,11923,219,1144
s2_pred_proba,0.1,0.09171470360492126,0.7820983125458542,0.38746736292428197,0.4163888590170986,0.16417680579066377,0.612532637075718,6678,10557,297,1066
s2_pred_proba,0.11,0.09830475448168353,0.7402787967718264,0.4630113141862489,0.48333154102591674,0.17356153779974137,0.5369886858137511,7980,9255,354,1009
